4,1024,1024,26700000,100000
8,1024,1024,28784000,100000
16,1024,1024,34804000,100000
32,1024,1024,33481000,100000
64,1024,1024,39098000,100000
128,1024,1024,39579000,100000
256,1024,1024,37455000,100000
512,1024,1024,39481000,100000
1024,1024,1024,43469000,100000
2048,1024,1024,44671000,100000
4096,1024,1024,48062000,100000
8192,1024,1024,54225000,100000
16384,1024,1024,56307000,100000
32768,1024,1024,66369000,100000
65536,1024,1024,76971000,100000
131072,1024,1024,80199000,100000
262144,1024,1024,90661000,100000
4,1024,1024,3141000,10000
8,1024,1024,2591000,10000
16,1024,1024,3090000,10000
32,1024,1024,3278000,10000
64,1024,1024,3655000,10000
128,1024,1024,4101000,10000
256,1024,1024,3908000,10000
512,1024,1024,4228000,10000
1024,1024,1024,4317000,10000
2048,1024,1024,4644000,10000
4096,1024,1024,5317000,10000
8192,1024,1024,5586000,10000
16384,1024,1024,6434000,10000
32768,1024,1024,7268000,10000
65536,1024,1024,8276000,10000
131072,1024,1024,9655000,10000
262144,1024,1024,10124000,10000
524288,1024,1024,11163000,10000
1024,4194304,4,18000,100
1024,4194304,8,32000,100
1024,4194304,16,32000,100
1024,4194304,32,43000,100
1024,4194304,64,42000,100
1024,4194304,128,55000,100
1024,4194304,256,52000,100
1024,4194304,512,69000,100
1024,4194304,1024,81000,100
1024,4194304,2048,162000,100
1024,4194304,4096,175000,100
1024,4194304,8192,265000,100
1024,4194304,16384,444000,100
1024,4194304,32768,813000,100
1024,4194304,65536,1569000,100
1024,4194304,131072,2913000,100
1024,4194304,262144,5581000,100
1024,4194304,524288,10833000,100
1024,4194304,1048576,21482000,100
1024,4194304,2097152,41830000,100
1024,4194304,4194304,97717000,100
1024,4,1024,4000,100
1024,8,1024,5000,100
1024,16,1024,6000,100
1024,32,1024,7000,100
1024,64,1024,8000,100
1024,128,1024,9000,100
1024,256,1024,11000,100
1024,512,1024,16000,100
1024,1024,1024,45000,100
1024,2048,1024,58000,100
1024,4096,1024,64000,100
1024,8192,1024,59000,100
1024,16384,1024,75000,100
1024,32768,1024,65000,100
1024,65536,1024,69000,100
1024,131072,1024,76000,100
1024,262144,1024,78000,100
1024,524288,1024,67000,100
1024,1048576,1024,96000,100
1024,2097152,1024,85000,100
1024,4194304,1024,85000,100
1024,8388608,1024,97000,100
1024,16777216,1024,90000,100
4,1024,1024,2650000,10000
8,1024,1024,2780000,10000
16,1024,1024,3208000,10000
32,1024,1024,3256000,10000
64,1024,1024,4131000,10000
128,1024,1024,3985000,10000
256,1024,1024,4426000,10000
512,1024,1024,4790000,10000
1024,1024,1024,4695000,10000
2048,1024,1024,4410000,10000
4096,1024,1024,5058000,10000
8192,1024,1024,5616000,10000
16384,1024,1024,6070000,10000
32768,1024,1024,6911000,10000
65536,1024,1024,8177000,10000
131072,1024,1024,9195000,10000
262144,1024,1024,9374000,10000
524288,1024,1024,10828000,10000
1024,4194304,4,18000,100
1024,4194304,8,24000,100
1024,4194304,16,31000,100
1024,4194304,32,32000,100
1024,4194304,64,39000,100
1024,4194304,128,46000,100
1024,4194304,256,76000,100
1024,4194304,512,83000,100
1024,4194304,1024,146000,100
1024,4194304,2048,125000,100
1024,4194304,4096,194000,100
1024,4194304,8192,349000,100
1024,4194304,16384,489000,100
1024,4194304,32768,853000,100
1024,4194304,65536,1637000,100
1024,4194304,131072,2955000,100
1024,4194304,262144,5618000,100
1024,4194304,524288,10979000,100
1024,4194304,1048576,21404000,100
1024,4194304,2097152,41732000,100
1024,4194304,4194304,83970000,100
1024,4,1024,5000,100
1024,8,1024,4000,100
1024,16,1024,7000,100
1024,32,1024,7000,100
1024,64,1024,8000,100
1024,128,1024,9000,100
1024,256,1024,13000,100
1024,512,1024,16000,100
1024,1024,1024,46000,100
1024,2048,1024,48000,100
1024,4096,1024,48000,100
1024,8192,1024,57000,100
1024,16384,1024,50000,100
1024,32768,1024,59000,100
1024,65536,1024,69000,100
1024,131072,1024,73000,100
1024,262144,1024,81000,100
1024,524288,1024,79000,100
1024,1048576,1024,174000,100
1024,2097152,1024,161000,100
1024,4194304,1024,115000,100
1024,8388608,1024,82000,100
